Agglomeration,Type_Habitat,Envergure,Montant_2001,Montant_2002,Montant_2003,Montant_2004,Montant_2005,Montant_2006,Montant_2007,Montant_2008,Montant_2009,Montant_2010,Montant_2011,Montant_2012,Montant_2013,Montant_2014,Montant_2015,Montant_2016,Montant_2017,Montant_2018,Montant_2019,Montant_2020,Montant_2021,Montant_2022,Indice_2001,Indice_2002,Indice_2003,Indice_2004,Indice_2005,Indice_2006,Indice_2007,Indice_2008,Indice_2009,Indice_2010,Indice_2011,Indice_2012,Indice_2013,Indice_2014,Indice_2015,Indice_2016,Indice_2017,Indice_2018,Indice_2019,Indice_2020,Indice_2021,Indice_2022
Fès,Appartement économique,GT,1.735,1.888,1.709,1.786,1.752,1.842,1.937,2.115,2.247,2.281,2.321,2.542,2.499,2.54,2.606,2.648,2.667,2.69,2.741,0,100.0,108.8,,,,,,,,,,,,,,,,,,,,,,
Fès,Appartement économique,APE,1.378,1.339,1.279,1.239,1.284,1.292,1.376,1.489,1.589,1.718,1.796,1.894,1.959,1.974,1.969,1.996,2.033,2.06,2.086,0,100.0,97.3,,,,,,,,,,,,,,,,,,,,,,
Fès,Maison sur lot économique,PT,820.0,856.0,712.0,668.0,794.0,820.0,916.0,940.0,997.0,1.13,1.203,1.213,1.248,1.254,1.27,1.303,1.341,1.36,1.378,0,100.0,104.3,,,,,,,,,,,,,,,,,,,,,,
Fès,Maison sur lot économique,MT,1.15,1.172,1.157,1.073,1.115,1.139,1.165,1.259,1.342,1.452,1.554,1.608,1.653,1.714,1.779,1.81,1.862,1.881,1.904,0,100.0,101.9,,,,,,,,,,,,,,,,,,,,,,
Fès,Maison sur lot économique,GT,1.7,1.718,1.71,1.691,1.738,1.77,1.893,1.958,2.024,2.04,2.138,2.424,2.254,2.31,2.395,2.451,2.468,2.476,2.51,0,100.0,101.0,,,,,,,,,,,,,,,,,,,,,,
Fès,Maison sur lot économique,MLE,1.21,1.234,1.195,1.134,1.193,1.22,1.281,1.355,1.429,1.522,1.618,1.716,1.71,1.759,1.795,1.833,1.872,1.889,1.914,0,100.0,102.2,,,,,,,,,,,,,,,,,,,,,,
Meknès,Villa,PT,2.357,2.634,3.05,3.5,3.601,3.701,3.759,4.005,4.21,4.311,4.412,4.453,4.453,4.458,4.509,4.511,4.473,4.462,4.51,0,100.0,111.7,,,,,,,,,,,,,,,,,,,,,,
Meknès,Villa,MT,2.669,3.096,3.599,4.076,4.272,4.487,4.691,4.98,5.342,5.488,5.62,5.648,5.648,5.653,5.71,5.833,5.946,5.995,6.113,0,100.0,116.0,,,,,,,,,,,,,,,,,,,,,,
Meknès,Villa,GT,4.75,5.25,5.93,6.436,6.873,7.127,7.279,7.918,8.503,9.821,11.05,11.15,11.148,11.153,11.4,11.369,11.228,11.195,10.971,0,100.0,110.5,,,,,,,,,,,,,,,,,,,,,,
Meknès,Villa,VIL,2.928,3.317,3.822,4.295,4.501,4.684,4.83,5.166,5.514,5.849,6.163,6.208,6.207,6.212,6.06,6.112,6.126,6.139,6.179,0,100.0,113.6,,,,,,,,,,,,,,,,,,,,,,
Meknès,Appartement standing,PT,1.62,1.775,2.08,2.272,2.294,2.295,2.258,2.465,2.566,2.797,2.905,2.993,3.039,3.053,3.128,3.161,3.16,3.104,2.966,0,100.0,109.6,,,,,,,,,,,,,,,,,,,,,,
Meknès,Appartement standing,MT,2.363,2.594,2.992,3.345,3.726,3.886,3.963,4.36,4.604,4.71,4.816,4.884,4.909,4.924,4.994,5.067,5.032,4.936,4.688,0,100.0,109.8,,,,,,,,,,,,,,,,,,,,,,
Meknès,Appartement standing,GT,3.563,3.44,3.937,4.278,4.549,4.884,4.959,5.359,5.614,5.744,5.782,5.798,5.788,5.798,5.826,5.857,5.761,5.71,5.464,0,100.0,96.5,,,,,,,,,,,,,,,,,,,,,,
Meknès,Appartement standing,APS,2.423,2.597,2.995,3.325,3.644,3.806,3.867,4.239,4.465,4.592,4.689,4.753,4.776,4.79,4.783,4.842,4.803,4.721,4.494,0,100.0,108.0,,,,,,,,,,,,,,,,,,,,,,
Meknès,Appartement économique,PT,810.0,860.0,976.0,1.077,1.165,1.215,1.175,1.205,1.24,1.259,1.264,1.285,1.285,1.295,1.311,1.333,1.359,1.38,1.394,0,100.0,106.2,,,,,,,,,,,,,,,,,,,,,,
Meknès,Appartement économique,MT,1.237,1.32,1.415,1.46,1.53,1.587,1.579,1.652,1.731,1.788,1.828,1.85,1.845,1.855,1.881,1.908,1.908,1.919,1.959,0,100.0,106.7,,,,,,,,,,,,,,,,,,,,,,
Meknès,Appartement économique,GT,1.538,1.715,1.881,1.923,1.934,1.948,2.012,2.07,2.112,2.269,2.411,2.425,2.423,2.428,2.483,2.477,2.506,2.536,2.556,0,100.0,111.5,,,,,,,,,,,,,,,,,,,,,,
Meknès,Appartement économique,APE,1.282,1.389,1.508,1.558,1.612,1.656,1.666,1.73,1.793,1.876,1.943,1.963,1.959,1.967,1.93,1.947,1.96,1.978,2.008,0,100.0,108.1,,,,,,,,,,,,,,,,,,,,,,
Meknès,Maison sur lot économique,PT,821.0,810.0,793.0,793.0,755.0,769.0,797.0,835.0,889.0,936.0,962.0,1.01,1.018,1.025,1.057,1.103,1.148,1.176,1.204,0,100.0,98.7,,,,,,,,,,,,,,,,,,,,,,
Meknès,Maison sur lot économique,MT,1.19,1.216,1.162,1.158,1.114,1.194,1.141,1.197,1.261,1.317,1.349,1.388,1.398,1.405,1.436,1.499,1.557,1.593,1.633,0,100.0,102.2,,,,,,,,,,,,,,,,,,,,,,
Meknès,Maison sur lot économique,GT,1.44,1.45,1.543,1.47,1.44,1.484,1.499,1.613,1.719,1.757,1.773,1.795,1.795,1.81,1.831,1.901,1.961,1.999,2.047,0,100.0,100.7,,,,,,,,,,,,,,,,,,,,,,
Meknès,Maison sur lot économique,MLE,1.226,1.243,1.237,1.213,1.174,1.236,1.212,1.283,1.359,1.408,1.435,1.47,1.476,1.486,1.457,1.519,1.574,1.609,1.648,0,100.0,101.4,,,,,,,,,,,,,,,,,,,,,,
Taza,Villa,PT,2.226,2.292,2.416,2.508,2.554,2.621,2.665,2.787,2.902,3.008,3.128,3.215,3.26,3.295,3.362,3.414,3.498,3.544,3.56,0,100.0,103.0,,,,,,,,,,,,,,,,,,,,,,
Taza,Villa,MT,3.271,3.433,3.604,3.724,3.866,3.996,4.129,4.295,4.459,4.626,4.749,4.86,4.86,4.972,5.082,5.182,5.268,5.318,5.295,0,100.0,105.0,,,,,,,,,,,,,,,,,,,,,,
Taza,Villa,GT,4.781,5.008,5.144,5.269,5.479,5.569,5.85,6.186,6.541,6.895,7.157,7.341,7.289,7.41,7.538,7.593,7.616,7.657,7.625,0,100.0,104.7,,,,,,,,,,,,,,,,,,,,,,
Taza,Villa,VIL,2.859,2.982,3.133,3.242,3.345,3.449,3.547,3.697,3.843,3.987,4.111,4.213,4.231,4.311,4.397,4.475,4.559,4.607,4.601,0,100.0,104.1,,,,,,,,,,,,,,,,,,,,,,
Taza,Appartement standing,PT,1.172,1.165,1.263,1.364,1.411,1.403,1.407,1.513,1.587,1.671,1.692,1.764,1.754,1.766,1.793,1.823,1.837,1.831,1.848,0,100.0,99.5,,,,,,,,,,,,,,,,,,,,,,
Taza,Appartement standing,MT,1.344,1.363,1.489,1.705,1.768,1.81,1.85,1.978,2.08,2.146,2.162,2.142,2.158,2.176,2.217,2.256,2.272,2.265,2.277,0,100.0,101.5,,,,,,,,,,,,,,,,,,,,,,
Taza,Appartement standing,GT,2.062,2.035,2.33,2.488,2.561,2.677,2.77,2.961,3.131,3.245,3.272,3.07,3.01,3.024,3.058,3.093,3.08,3.076,3.131,0,100.0,98.7,,,,,,,,,,,,,,,,,,,,,,
Taza,Appartement standing,APS,1.326,1.338,1.463,1.653,1.713,1.746,1.779,1.904,2.002,2.073,2.09,2.086,2.094,2.111,2.147,2.184,2.198,2.191,2.207,0,100.0,101.0,,,,,,,,,,,,,,,,,,,,,,
Taza,Appartement économique,PT,806.0,832.0,872.0,892.0,914.0,932.0,956.0,995.0,1.021,1.047,1.071,1.064,1.097,1.108,1.13,1.165,1.187,1.203,1.196,0,100.0,103.3,,,,,,,,,,,,,,,,,,,,,,
Taza,Appartement économique,MT,1.02,1.041,1.049,1.074,1.093,1.115,1.139,1.163,1.193,1.23,1.273,1.312,1.349,1.395,1.446,1.485,1.511,1.531,1.535,0,100.0,102.0,,,,,,,,,,,,,,,,,,,,,,
Taza,Appartement économique,GT,1.293,1.345,1.334,1.374,1.373,1.409,1.461,1.535,1.598,1.671,1.736,1.781,1.801,1.827,1.875,1.898,1.919,1.936,1.94,0,100.0,104.1,,,,,,,,,,,,,,,,,,,,,,
Taza,Appartement économique,APE,1.096,1.129,1.133,1.163,1.175,1.201,1.235,1.279,1.32,1.368,1.417,1.455,1.485,1.521,1.527,1.56,1.584,1.602,1.604,0,100.0,102.9,,,,,,,,,,,,,,,,,,,,,,
Taza,Maison sur lot économique,PT,601.0,615.0,634.0,651.0,679.0,704.0,730.0,746.0,765.0,789.0,811.0,842.0,869.0,889.0,917.0,955.0,989.0,1.01,1.018,0,100.0,102.5,,,,,,,,,,,,,,,,,,,,,,
Taza,Maison sur lot économique,MT,867.0,885.0,871.0,852.0,856.0,894.0,921.0,969.0,1.022,1.079,1.135,1.174,1.202,1.236,1.276,1.314,1.353,1.374,1.375,0,100.0,102.1,,,,,,,,,,,,,,,,,,,,,,
Taza,Maison sur lot économique,GT,1.162,1.177,1.209,1.191,1.204,1.234,1.281,1.341,1.403,1.433,1.476,1.575,1.538,1.57,1.613,1.66,1.688,1.704,1.712,0,100.0,101.3,,,,,,,,,,,,,,,,,,,,,,
Taza,Maison sur lot économique,MLE,946.0,963.0,968.0,952.0,962.0,996.0,1.03,1.08,1.132,1.177,1.225,1.284,1.29,1.321,1.283,1.323,1.358,1.377,1.381,0,100.0,101.8,,,,,,,,,,,,,,,,,,,,,,
Sefrou,Villa,PT,2.008,2.05,2.093,2.137,2.182,2.228,2.275,2.323,2.39,2.472,2.541,2.613,2.686,2.762,2.835,2.918,3.0,3.05,3.079,0,100.0,102.1,,,,,,,,,,,,,,,,,,,,,,
Sefrou,Villa,MT,2.942,3.072,3.207,3.349,3.496,3.65,3.811,3.979,4.12,4.172,4.229,4.287,4.346,4.405,4.463,4.518,4.547,4.581,4.594,0,100.0,104.4,,,,,,,,,,,,,,,,,,,,,,
Sefrou,Villa,GT,3.998,4.379,4.332,4.456,4.933,5.045,5.698,6.194,6.443,6.456,6.454,6.463,6.601,6.752,6.83,6.911,6.948,6.966,6.986,0,100.0,109.5,,,,,,,,,,,,,,,,,,,,,,
Sefrou,Villa,VIL,2.748,2.862,2.973,3.091,3.222,3.35,3.495,3.642,3.768,3.826,3.884,3.944,4.008,4.073,4.068,4.132,4.178,4.216,4.233,0,100.0,104.0,,,,,,,,,,,,,,,,,,,,,,
Sefrou,Appartement standing,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Sefrou,Appartement standing,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Sefrou,Appartement standing,GT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Sefrou,Appartement standing,APS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Sefrou,Appartement économique,PT,739.0,753.0,766.0,780.0,795.0,809.0,824.0,839.0,860.0,885.0,906.0,927.0,949.0,971.0,997.0,1.043,1.07,1.095,1.118,0,100.0,101.8,,,,,,,,,,,,,,,,,,,,,,
Sefrou,Appartement économique,MT,877.0,892.0,907.0,922.0,938.0,954.0,970.0,987.0,1.019,1.067,1.106,1.146,1.188,1.231,1.275,1.323,1.34,1.354,1.367,0,100.0,101.7,,,,,,,,,,,,,,,,,,,,,,
Sefrou,Appartement économique,GT,1.0,1.019,1.038,1.057,1.077,1.097,1.118,1.139,1.185,1.246,1.288,1.332,1.377,1.423,1.47,1.514,1.539,1.556,1.588,0,100.0,101.9,,,,,,,,,,,,,,,,,,,,,,
Sefrou,Appartement économique,APE,894.0,910.0,926.0,942.0,959.0,975.0,993.0,1.01,1.045,1.094,1.132,1.171,1.211,1.253,1.261,1.307,1.328,1.345,1.365,0,100.0,101.8,,,,,,,,,,,,,,,,,,,,,,
Sefrou,Maison sur lot économique,PT,514.0,534.0,554.0,576.0,598.0,621.0,646.0,671.0,710.0,757.0,794.0,833.0,874.0,917.0,961.0,1.003,1.045,1.069,1.078,0,100.0,103.9,,,,,,,,,,,,,,,,,,,,,,
Sefrou,Maison sur lot économique,MT,792.0,809.0,826.0,844.0,862.0,880.0,899.0,918.0,953.0,1.003,1.045,1.088,1.134,1.181,1.226,1.262,1.289,1.311,1.334,0,100.0,102.1,,,,,,,,,,,,,,,,,,,,,,
Sefrou,Maison sur lot économique,GT,933.0,959.0,986.0,1.013,1.041,1.07,1.1,1.13,1.176,1.225,1.263,1.302,1.342,1.383,1.428,1.469,1.49,1.501,1.519,0,100.0,102.8,,,,,,,,,,,,,,,,,,,,,,
Sefrou,Maison sur lot économique,MLE,800.0,819.0,839.0,859.0,880.0,902.0,924.0,946.0,984.0,1.034,1.074,1.116,1.16,1.205,1.201,1.24,1.269,1.289,1.309,0,100.0,102.5,,,,,,,,,,,,,,,,,,,,,,
Azrou,Villa,PT,1.918,1.967,2.042,2.104,2.145,2.197,2.238,2.315,2.397,2.482,2.568,2.64,2.694,2.744,2.807,2.868,2.943,2.985,2.984,0,100.0,102.6,,,,,,,,,,,,,,,,,,,,,,
Azrou,Villa,MT,2.787,2.918,3.055,3.172,3.303,3.43,3.562,3.711,3.848,3.946,4.027,4.103,4.129,4.206,4.281,4.351,4.403,4.442,4.468,0,100.0,104.7,,,,,,,,,,,,,,,,,,,,,,
Azrou,Villa,GT,4.175,4.337,4.494,4.645,4.812,4.932,5.137,5.429,5.694,5.855,6.01,6.167,6.349,6.473,6.567,6.629,6.657,6.679,6.72,0,100.0,103.9,,,,,,,,,,,,,,,,,,,,,,
Azrou,Villa,VIL,2.408,2.498,2.603,2.693,2.778,2.865,2.953,3.073,3.188,3.283,3.371,3.45,3.5,3.565,3.663,3.728,3.79,3.83,3.843,0,100.0,103.5,,,,,,,,,,,,,,,,,,,,,,
Azrou,Appartement standing,PT,1.02,1.064,1.109,1.146,1.194,1.213,1.258,1.313,1.358,1.419,1.446,1.496,1.508,1.516,1.547,1.567,1.572,1.57,1.574,0,100.0,104.3,,,,,,,,,,,,,,,,,,,,,,
Azrou,Appartement standing,MT,1.256,1.315,1.386,1.454,1.523,1.594,1.675,1.75,1.812,1.858,1.891,1.933,1.987,2.01,2.042,2.073,2.068,2.064,2.068,0,100.0,104.7,,,,,,,,,,,,,,,,,,,,,,
Azrou,Appartement standing,GT,2.037,2.11,2.206,2.304,2.398,2.478,2.544,2.636,2.72,2.796,2.816,2.758,2.736,2.744,2.763,2.784,2.75,2.741,2.768,0,100.0,103.6,,,,,,,,,,,,,,,,,,,,,,
Azrou,Appartement standing,APS,1.399,1.457,1.526,1.591,1.66,1.715,1.779,1.852,1.914,1.975,2.002,2.018,2.035,2.048,2.045,2.071,2.062,2.058,2.066,0,100.0,104.3,,,,,,,,,,,,,,,,,,,,,,
Azrou,Appartement économique,PT,744.0,763.0,789.0,809.0,831.0,855.0,883.0,909.0,933.0,958.0,980.0,1.003,1.03,1.047,1.071,1.112,1.137,1.157,1.166,0,100.0,102.6,,,,,,,,,,,,,,,,,,,,,,
Azrou,Appartement économique,MT,947.0,965.0,977.0,996.0,1.014,1.033,1.053,1.073,1.094,1.125,1.165,1.204,1.242,1.286,1.332,1.375,1.396,1.412,1.421,0,100.0,101.9,,,,,,,,,,,,,,,,,,,,,,
Azrou,Appartement économique,GT,1.138,1.173,1.177,1.207,1.216,1.244,1.28,1.327,1.374,1.434,1.486,1.53,1.562,1.598,1.644,1.677,1.699,1.715,1.72,0,100.0,103.1,,,,,,,,,,,,,,,,,,,,,,
Azrou,Appartement économique,APE,917.0,939.0,955.0,977.0,994.0,1.017,1.044,1.074,1.102,1.138,1.174,1.208,1.241,1.272,1.309,1.349,1.372,1.389,1.398,0,100.0,102.4,,,,,,,,,,,,,,,,,,,,,,
Azrou,Maison sur lot économique,PT,563.0,581.0,600.0,620.0,646.0,670.0,695.0,716.0,742.0,774.0,803.0,838.0,872.0,904.0,940.0,980.0,1.018,1.04,1.053,0,100.0,103.1,,,,,,,,,,,,,,,,,,,,,,
Azrou,Maison sur lot économique,MT,833.0,851.0,852.0,851.0,862.0,891.0,914.0,948.0,986.0,1.035,1.084,1.125,1.161,1.201,1.244,1.281,1.314,1.334,1.354,0,100.0,102.1,,,,,,,,,,,,,,,,,,,,,,
Azrou,Maison sur lot économique,GT,1.051,1.071,1.101,1.105,1.125,1.155,1.194,1.239,1.293,1.333,1.373,1.415,1.416,1.452,1.495,1.539,1.563,1.575,1.582,0,100.0,102.0,,,,,,,,,,,,,,,,,,,,,,
Azrou,Maison sur lot économique,MLE,784.0,802.0,817.0,826.0,845.0,872.0,900.0,931.0,969.0,1.009,1.048,1.087,1.114,1.15,1.195,1.234,1.267,1.286,1.301,0,100.0,102.5,,,,,,,,,,,,,,,,,,,,,,
El Hajeb,Villa,PT,1.885,1.929,1.987,2.037,2.079,2.125,2.168,2.206,2.277,2.356,2.43,2.498,2.559,2.619,2.684,2.752,2.813,2.843,2.835,0,100.0,102.3,,,,,,,,,,,,,,,,,,,,,,
El Hajeb,Villa,MT,2.645,2.765,2.906,3.041,3.17,3.301,3.438,3.586,3.715,3.785,3.85,3.912,3.991,4.055,4.118,4.176,4.215,4.251,4.256,0,100.0,104.6,,,,,,,,,,,,,,,,,,,,,,
El Hajeb,Villa,GT,3.819,3.994,4.146,4.339,4.514,4.622,4.828,5.081,5.306,5.489,5.599,5.717,5.861,5.986,6.125,6.314,6.407,6.428,6.444,0,100.0,104.6,,,,,,,,,,,,,,,,,,,,,,
El Hajeb,Villa,VIL,2.355,2.441,2.541,2.638,2.727,2.814,2.909,3.01,3.117,3.201,3.273,3.343,3.417,3.484,3.494,3.564,3.616,3.649,3.648,0,100.0,103.4,,,,,,,,,,,,,,,,,,,,,,
El Hajeb,Appartement standing,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
El Hajeb,Appartement standing,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
El Hajeb,Appartement standing,GT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
El Hajeb,Appartement standing,APS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
El Hajeb,Appartement économique,PT,662.0,676.0,694.0,709.0,725.0,743.0,761.0,780.0,800.0,823.0,842.0,861.0,883.0,900.0,923.0,961.0,984.0,1.006,1.003,0,100.0,102.2,,,,,,,,,,,,,,,,,,,,,,
El Hajeb,Appartement économique,MT,793.0,807.0,819.0,834.0,849.0,864.0,880.0,896.0,919.0,953.0,987.0,1.022,1.056,1.094,1.133,1.173,1.189,1.205,1.232,0,100.0,101.8,,,,,,,,,,,,,,,,,,,,,,
El Hajeb,Appartement économique,GT,938.0,961.0,971.0,993.0,1.006,1.027,1.051,1.081,1.117,1.163,1.205,1.243,1.276,1.312,1.352,1.386,1.406,1.419,1.447,0,100.0,102.5,,,,,,,,,,,,,,,,,,,,,,
El Hajeb,Appartement économique,APE,776.0,793.0,806.0,823.0,837.0,855.0,874.0,894.0,918.0,951.0,981.0,1.011,1.04,1.07,1.113,1.151,1.17,1.187,1.206,0,100.0,102.1,,,,,,,,,,,,,,,,,,,,,,
El Hajeb,Maison sur lot économique,PT,466.0,482.0,500.0,517.0,538.0,559.0,580.0,600.0,622.0,650.0,678.0,709.0,741.0,773.0,807.0,842.0,875.0,898.0,901.0,0,100.0,103.5,,,,,,,,,,,,,,,,,,,,,,
El Hajeb,Maison sur lot économique,MT,702.0,717.0,725.0,732.0,745.0,765.0,783.0,806.0,834.0,872.0,911.0,947.0,982.0,1.019,1.057,1.088,1.114,1.133,1.145,0,100.0,102.1,,,,,,,,,,,,,,,,,,,,,,
El Hajeb,Maison sur lot économique,GT,885.0,906.0,931.0,945.0,967.0,993.0,1.023,1.057,1.096,1.13,1.165,1.2,1.219,1.253,1.291,1.329,1.349,1.359,1.418,0,100.0,102.3,,,,,,,,,,,,,,,,,,,,,,
El Hajeb,Maison sur lot économique,MLE,655.0,672.0,687.0,699.0,717.0,739.0,761.0,785.0,813.0,846.0,880.0,915.0,945.0,979.0,1.03,1.063,1.09,1.108,1.127,0,100.0,102.7,,,,,,,,,,,,,,,,,,,,,,
Taounate,Villa,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Taounate,Villa,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Taounate,Villa,GT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Taounate,Villa,VIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Taounate,Appartement standing,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Taounate,Appartement standing,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Taounate,Appartement standing,GT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Taounate,Appartement standing,APS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Taounate,Appartement économique,PT,677.0,696.0,721.0,738.0,757.0,775.0,796.0,822.0,844.0,866.0,886.0,897.0,922.0,936.0,957.0,992.0,1.013,1.034,1.056,0,100.0,102.7,,,,,,,,,,,,,,,,,,,,,,
Taounate,Appartement économique,MT,865.0,881.0,891.0,910.0,926.0,943.0,962.0,981.0,1.004,1.036,1.073,1.108,1.143,1.182,1.225,1.263,1.283,1.301,1.323,0,100.0,101.9,,,,,,,,,,,,,,,,,,,,,,
Taounate,Appartement économique,GT,975.0,1.008,1.009,1.035,1.041,1.066,1.098,1.142,1.184,1.236,1.282,1.319,1.343,1.372,1.41,1.437,1.455,1.471,1.486,0,100.0,103.3,,,,,,,,,,,,,,,,,,,,,,
Taounate,Appartement économique,APE,836.0,858.0,871.0,891.0,905.0,925.0,949.0,977.0,1.005,1.04,1.074,1.102,1.13,1.158,1.187,1.222,1.242,1.26,1.28,0,100.0,102.6,,,,,,,,,,,,,,,,,,,,,,
