Agglomeration,Type_Habitat,Envergure,Montant_2001,Montant_2002,Montant_2003,Montant_2004,Montant_2005,Montant_2006,Montant_2007,Montant_2008,Montant_2009,Montant_2010,Montant_2011,Montant_2012,Montant_2013,Montant_2014,Montant_2015,Montant_2016,Montant_2017,Montant_2018,Montant_2019,Montant_2020,Montant_2021,Montant_2022,Indice_2001,Indice_2002,Indice_2003,Indice_2004,Indice_2005,Indice_2006,Indice_2007,Indice_2008,Indice_2009,Indice_2010,Indice_2011,Indice_2012,Indice_2013,Indice_2014,Indice_2015,Indice_2016,Indice_2017,Indice_2018,Indice_2019,Indice_2020,Indice_2021,Indice_2022
Azilal,Appartement standing,APS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Azilal,Appartement économique,PT,730.0,735.0,730.0,749.0,781.0,781.0,811.0,840.0,877.0,886.0,895.0,904.0,913.0,922.0,931.0,950.0,963.0,1.0,1.0,0.0,100.0,100.7,,,,,,,,,,,,,,,,,,,,,,
Azilal,Appartement économique,MT,787.0,799.0,837.0,876.0,887.0,889.0,921.0,940.0,973.0,978.0,983.0,989.0,994.0,1.0,1.005,1.045,1.085,1.125,1.175,0.0,100.0,101.6,,,,,,,,,,,,,,,,,,,,,,
Azilal,Appartement économique,GT,1.12,1.142,1.129,1.076,1.046,1.046,1.046,1.06,1.079,1.108,1.126,1.156,1.186,1.218,1.25,1.275,1.3,1.325,1.395,0.0,100.0,101.9,,,,,,,,,,,,,,,,,,,,,,
Azilal,Appartement économique,APE,839.0,852.0,874.0,893.0,900.0,901.0,927.0,947.0,978.0,988.0,996.0,1.006,1.017,1.028,1.017,1.049,1.08,1.118,1.157,0.0,100.0,101.5,,,,,,,,,,,,,,,,,,,,,,
Azilal,Maison sur lot économique,PT,632.0,651.0,663.0,655.0,682.0,702.0,722.0,740.0,740.0,760.0,780.0,801.0,822.0,844.0,867.0,899.0,925.0,978.0,990.0,0.0,100.0,103.1,,,,,,,,,,,,,,,,,,,,,,
Azilal,Maison sur lot économique,MT,1.008,1.018,1.026,1.036,1.015,984.0,985.0,998.0,1.015,1.022,1.04,1.058,1.077,1.096,1.115,1.16,1.205,1.25,1.33,0.0,100.0,101.0,,,,,,,,,,,,,,,,,,,,,,
Azilal,Maison sur lot économique,GT,1.124,1.158,1.182,1.188,1.199,1.21,1.227,1.239,1.267,1.283,1.287,1.293,1.31,1.317,1.328,1.375,1.423,1.47,1.603,0.0,100.0,103.0,,,,,,,,,,,,,,,,,,,,,,
Azilal,Maison sur lot économique,MLE,971.0,986.0,998.0,1.005,997.0,982.0,989.0,1.002,1.018,1.029,1.045,1.061,1.08,1.097,1.091,1.134,1.174,1.222,1.294,0.0,100.0,101.7,,,,,,,,,,,,,,,,,,,,,,
Béni Mellal Khénifra,Villa,PT,1.658,1.739,1.84,1.938,1.973,1.98,1.994,2.072,2.122,2.228,2.305,2.27,2.291,2.312,2.373,2.427,2.403,2.482,2.531,,100.0,104.9,,,,,,,,,,,,,,,,,,,,,,
Béni Mellal Khénifra,Villa,MT,2.235,2.361,2.4,2.457,2.479,2.503,2.528,2.588,2.632,2.696,2.722,2.749,2.776,2.896,3.058,3.13,3.145,3.219,3.279,,100.0,105.6,,,,,,,,,,,,,,,,,,,,,,
Béni Mellal Khénifra,Villa,GT,3.495,3.694,3.886,4.101,4.273,4.317,4.489,4.717,4.719,4.785,4.786,4.787,4.789,4.79,4.799,4.84,4.876,4.97,5.007,,100.0,105.6,,,,,,,,,,,,,,,,,,,,,,
Béni Mellal Khénifra,Villa,VIL,2.356,2.486,2.579,2.686,2.746,2.77,2.827,2.932,2.967,3.044,3.077,3.08,3.098,3.159,3.043,3.107,3.115,3.195,3.249,,100.0,105.4,,,,,,,,,,,,,,,,,,,,,,
Béni Mellal Khénifra,Appartement standing,PT,1.208,1.283,1.359,1.386,1.411,1.429,1.468,1.511,1.554,1.632,1.728,1.843,1.884,1.966,1.992,2.041,2.034,2.06,2.083,,100.0,106.0,,,,,,,,,,,,,,,,,,,,,,
Béni Mellal Khénifra,Appartement standing,MT,1.609,1.591,1.632,1.709,1.788,1.788,1.802,1.848,1.922,2.014,2.122,2.23,2.251,2.379,2.442,2.492,2.496,2.559,2.577,,100.0,99.1,,,,,,,,,,,,,,,,,,,,,,
Béni Mellal Khénifra,Appartement standing,GT,2.168,2.242,2.302,2.331,2.34,2.34,2.345,2.418,2.528,2.648,2.792,2.85,2.908,3.091,3.178,3.223,3.278,3.353,3.384,,100.0,103.3,,,,,,,,,,,,,,,,,,,,,,
Béni Mellal Khénifra,Appartement standing,APS,1.556,1.555,1.604,1.671,1.739,1.742,1.758,1.805,1.874,1.965,2.071,2.178,2.201,2.323,2.4,2.45,2.457,2.517,2.536,,100.0,100.3,,,,,,,,,,,,,,,,,,,,,,
Béni Mellal Khénifra,Appartement économique,PT,796.0,793.0,785.0,816.0,851.0,851.0,883.0,925.0,972.0,982.0,992.0,1.002,1.012,1.022,1.033,1.066,1.099,1.134,1.178,,100.0,99.7,,,,,,,,,,,,,,,,,,,,,,
Béni Mellal Khénifra,Appartement économique,MT,1.01,1.026,1.074,1.129,1.14,1.142,1.183,1.208,1.25,1.257,1.264,1.271,1.278,1.285,1.294,1.318,1.342,1.365,1.417,,100.0,101.6,,,,,,,,,,,,,,,,,,,,,,
Béni Mellal Khénifra,Appartement économique,GT,1.37,1.401,1.385,1.31,1.268,1.268,1.268,1.298,1.321,1.356,1.383,1.419,1.457,1.495,1.535,1.587,1.64,1.693,1.766,,100.0,102.2,,,,,,,,,,,,,,,,,,,,,,
Béni Mellal Khénifra,Appartement économique,APE,1.052,1.069,1.095,1.119,1.122,1.123,1.155,1.183,1.222,1.235,1.246,1.26,1.273,1.287,1.267,1.298,1.33,1.362,1.415,,100.0,101.5,,,,,,,,,,,,,,,,,,,,,,
Béni Mellal Khénifra,Maison sur lot économique,PT,810.0,837.0,866.0,843.0,850.0,872.0,897.0,930.0,930.0,954.0,980.0,1.006,1.033,1.06,1.092,1.116,1.14,1.179,1.213,,100.0,103.4,,,,,,,,,,,,,,,,,,,,,,
Béni Mellal Khénifra,Maison sur lot économique,MT,1.151,1.172,1.206,1.222,1.186,1.15,1.151,1.17,1.192,1.205,1.226,1.247,1.269,1.291,1.316,1.368,1.419,1.473,1.548,,100.0,101.9,,,,,,,,,,,,,,,,,,,,,,
Béni Mellal Khénifra,Maison sur lot économique,GT,1.337,1.389,1.419,1.45,1.441,1.451,1.471,1.485,1.519,1.534,1.538,1.544,1.559,1.567,1.579,1.62,1.661,1.715,1.819,,100.0,103.8,,,,,,,,,,,,,,,,,,,,,,
Béni Mellal Khénifra,Maison sur lot économique,MLE,1.136,1.165,1.197,1.211,1.187,1.171,1.179,1.199,1.22,1.235,1.254,1.273,1.294,1.314,1.302,1.344,1.385,1.433,1.501,,100.0,102.5,,,,,,,,,,,,,,,,,,,,,,
