Agglomeration,Type_Habitat,Envergure,Montant_2001,Montant_2002,Montant_2003,Montant_2004,Montant_2005,Montant_2006,Montant_2007,Montant_2008,Montant_2009,Montant_2010,Montant_2011,Montant_2012,Montant_2013,Montant_2014,Montant_2015,Montant_2016,Montant_2017,Montant_2018,Montant_2019,Montant_2020,Montant_2021,Montant_2022,Indice_2001,Indice_2002,Indice_2003,Indice_2004,Indice_2005,Indice_2006,Indice_2007,Indice_2008,Indice_2009,Indice_2010,Indice_2011,Indice_2012,Indice_2013,Indice_2014,Indice_2015,Indice_2016,Indice_2017,Indice_2018,Indice_2019,Indice_2020,Indice_2021,Indice_2022
Inzegane Ait Melloul,Appartement économique,GT,,1.79,1.942,1.943,1.959,1.893,1.807,1.771,1.799,1.977,1.994,2.072,2.268,2.392,2.436,2.552,2.607,2.643,2.675,,,,2.702,0.0,100.0,108.5,108.6,109.4,105.8,101.0,98.9,100.5,110.5,111.4,115.8,126.7,133.7,136.1,142.6,145.7,147.7,,,
Inzegane Ait Melloul,Maison sur lot économique,PT,,994.0,984.0,912.0,907.0,851.0,901.0,982.0,1.056,1.153,1.267,1.354,1.361,1.374,1.427,1.444,1.432,1.45,1.468,,,,1.456,0.0,100.0,99.0,91.7,91.3,85.6,90.7,98.8,106.3,116.0,127.4,136.2,136.9,138.2,143.5,145.2,144.0,145.8,,,
Inzegane Ait Melloul,Maison sur lot économique,MT,,1.329,1.328,1.381,1.385,1.338,1.312,1.333,1.356,1.441,1.503,1.559,1.587,1.699,1.774,1.813,1.83,1.856,1.886,,,,1.892,0.0,100.0,100.0,103.9,104.2,100.6,98.7,100.3,102.0,108.4,113.1,117.3,119.4,127.8,133.5,136.4,137.7,139.7,,,
Inzegane Ait Melloul,Maison sur lot économique,GT,,1.824,1.824,1.68,1.569,1.597,1.706,1.762,1.839,2.017,2.13,2.204,2.273,2.266,2.313,2.363,2.363,2.389,2.419,,,,2.451,0.0,100.0,100.0,92.1,86.0,87.6,93.5,96.6,100.9,110.6,116.8,120.9,124.6,124.2,126.8,129.5,129.6,131.0,,,
Biougra,Villa,PT,,2.278,2.292,2.412,2.528,2.642,2.827,2.926,3.091,3.142,3.244,3.352,3.477,3.607,3.71,3.758,3.93,3.967,4.02,,,,4.053,0.0,100.0,100.6,105.9,111.0,116.0,124.1,128.4,135.7,137.9,142.4,147.1,152.6,158.3,162.8,165.0,172.5,174.1,,,
Biougra,Villa,MT,,4.414,4.46,4.603,4.823,5.071,5.342,5.361,5.572,5.803,5.977,6.091,6.345,6.482,6.581,6.676,6.804,6.855,6.878,,,,6.86,0.0,100.0,101.0,104.3,109.3,114.9,121.0,121.5,126.2,131.5,135.4,138.0,143.8,146.9,149.1,151.2,154.2,155.3,,,
Biougra,Villa,GT,,5.868,5.931,6.243,6.472,6.777,7.104,7.241,7.36,7.525,7.684,7.761,7.923,8.333,8.661,8.904,9.058,9.092,9.15,,,,9.18,0.0,100.0,101.1,106.4,110.3,115.5,121.1,123.4,125.4,128.2,130.9,132.3,135.0,142.0,147.6,151.7,154.4,154.9,,,
Biougra,Appartement standing,PT,,1.213,1.228,1.286,1.336,1.413,1.488,1.537,1.562,1.582,1.629,1.641,1.702,1.728,1.802,1.905,2.0,2.045,2.079,,,,2.095,0.0,100.0,101.2,106.0,110.1,116.5,122.6,126.7,128.7,130.4,134.2,135.2,140.2,142.4,148.5,157.0,164.8,168.5,,,
Biougra,Appartement standing,MT,,1.913,1.933,1.997,2.066,2.18,2.296,2.352,2.49,2.54,2.589,2.664,2.693,2.773,2.845,2.877,3.003,3.058,3.073,,,,3.089,0.0,100.0,101.0,104.4,108.0,113.9,120.0,122.9,130.2,132.7,135.3,139.3,140.8,144.9,148.7,150.4,157.0,159.8,,,
Biougra,Appartement standing,GT,,2.535,2.562,2.695,2.84,2.863,2.964,3.022,3.042,3.123,3.219,3.291,3.397,3.516,3.594,3.64,3.744,3.785,3.801,,,,3.804,0.0,100.0,101.1,106.3,112.0,112.9,116.9,119.2,120.0,123.2,127.0,129.8,134.0,138.7,141.8,143.6,147.7,149.3,,,
Biougra,Appartement économique,PT,,657.0,664.0,692.0,719.0,790.0,836.0,866.0,901.0,928.0,968.0,1.018,1.08,1.126,1.156,1.185,1.205,1.241,1.274,,,,1.283,0.0,100.0,101.1,105.3,109.4,120.2,127.2,131.7,137.0,141.2,147.3,154.8,164.4,171.3,175.9,180.2,183.3,188.8,,,
Biougra,Appartement économique,MT,,1.133,1.147,1.191,1.263,1.304,1.343,1.361,1.379,1.404,1.442,1.483,1.524,1.558,1.604,1.638,1.682,1.725,1.761,,,,1.784,0.0,100.0,101.3,105.2,111.5,115.1,118.5,120.2,121.8,123.9,127.3,131.0,134.5,137.5,141.6,144.6,148.5,152.3,,,
Biougra,Appartement économique,GT,,1.413,1.427,1.477,1.491,1.562,1.606,1.629,1.704,1.792,1.836,1.876,1.912,1.992,2.034,2.059,2.081,2.088,2.109,,,,2.166,0.0,100.0,101.0,104.5,105.5,110.5,113.6,115.3,120.6,126.8,129.9,132.8,135.3,141.0,143.9,145.7,147.3,147.8,,,
Biougra,Maison sur lot économique,PT,,692.0,698.0,726.0,771.0,808.0,850.0,872.0,894.0,905.0,932.0,978.0,1.027,1.047,1.093,1.116,1.137,1.166,1.2,,,,1.206,0.0,100.0,100.8,104.8,111.4,116.7,122.9,125.9,129.1,130.8,134.7,141.3,148.4,151.3,157.8,161.2,164.3,168.4,,,
Biougra,Maison sur lot économique,MT,,948.0,953.0,992.0,1.015,1.064,1.117,1.137,1.144,1.164,1.195,1.238,1.277,1.332,1.404,1.445,1.471,1.485,1.512,,,,1.51,0.0,100.0,100.5,104.7,107.0,112.3,117.8,119.9,120.7,122.8,126.1,130.6,134.7,140.5,148.1,152.5,155.2,156.6,,,
Biougra,Maison sur lot économique,GT,,1.279,1.286,1.334,1.382,1.44,1.504,1.53,1.551,1.623,1.703,1.752,1.797,1.846,1.877,1.908,1.943,1.953,1.98,,,,1.998,0.0,100.0,100.5,104.3,108.1,112.6,117.6,119.6,121.3,126.9,133.1,137.0,140.5,144.4,146.8,149.2,151.9,152.7,,,
Taroudant,Villa,PT,,2.34,2.409,2.536,2.661,2.79,2.907,3.033,3.096,3.188,3.289,3.405,3.527,3.641,3.671,3.813,3.972,4.043,4.099,,,,4.124,0.0,100.0,102.9,108.3,113.7,119.2,124.2,129.6,132.3,136.2,140.5,145.5,150.7,155.6,156.8,162.9,169.7,172.8,,,
Taroudant,Villa,MT,,4.949,5.101,5.236,5.533,5.734,5.827,5.887,6.122,6.3,6.448,6.604,6.834,6.91,7.001,7.148,7.234,7.276,7.332,,,,7.338,0.0,100.0,103.1,105.8,111.8,115.9,117.7,119.0,123.7,127.3,130.3,133.4,138.1,139.6,141.5,144.4,146.2,147.0,,,
