Agglomeration,Type_Habitat,Envergure,Montant_2001,Montant_2002,Montant_2003,Montant_2004,Montant_2005,Montant_2006,Montant_2007,Montant_2008,Montant_2009,Montant_2010,Montant_2011,Montant_2012,Montant_2013,Montant_2014,Montant_2015,Montant_2016,Montant_2017,Montant_2018,Montant_2019,Montant_2020,Montant_2021,Montant_2022,Indice_2001,Indice_2002,Indice_2003,Indice_2004,Indice_2005,Indice_2006,Indice_2007,Indice_2008,Indice_2009,Indice_2010,Indice_2011,Indice_2012,Indice_2013,Indice_2014,Indice_2015,Indice_2016,Indice_2017,Indice_2018,Indice_2019,Indice_2020,Indice_2021,Indice_2022
Médiouna,Appartement économique,PT,,1.296,1.298,1.306,1.341,1.356,1.426,1.422,1.447,1.519,1.624,1.707,1.764,1.758,1.802,1.811,1.836,1.88,1.947,1.957,1.941,2.017,2.091,,100.0,100.1,100.8,103.5,104.6,110.0,109.7,111.6,117.2,125.3,131.7,136.1,135.6,139.0,139.7,141.6,145.0,150.2,150.9,149.7
Médiouna,Appartement économique,MT,,1.845,1.873,1.812,1.843,1.935,1.974,1.94,2.032,2.165,2.287,2.396,2.415,2.477,2.527,2.532,2.57,2.625,2.645,2.657,2.621,2.694,2.82,,100.0,101.5,98.2,99.9,104.9,107.0,105.1,110.1,117.3,123.9,129.8,130.9,134.3,136.9,137.2,139.3,142.2,143.3,144.0,142.0
Médiouna,Appartement économique,GT,,2.457,2.568,2.705,2.705,2.837,3.041,3.217,3.198,3.352,3.452,3.525,3.538,3.473,3.468,3.476,3.492,3.544,3.613,3.636,3.663,3.688,3.763,,100.0,104.5,110.1,110.1,115.5,123.8,130.9,130.1,136.4,140.5,143.4,144.0,141.3,141.1,141.4,142.1,144.2,147.0,148.0,149.1
Médiouna,Maison sur lot économique,PT,,1.12,1.111,1.165,1.183,1.242,1.265,1.247,1.295,1.372,1.468,1.595,1.666,1.707,1.739,1.746,1.782,1.82,1.885,1.895,1.842,1.917,2.04,,100.0,99.1,104.0,105.6,110.9,112.9,111.3,115.6,122.5,131.0,142.4,148.7,152.3,155.2,155.9,159.0,162.5,168.3,169.1,164.5
Médiouna,Maison sur lot économique,MT,,1.343,1.404,1.475,1.564,1.695,1.778,1.791,1.883,2.037,2.185,2.333,2.426,2.502,2.538,2.543,2.526,2.568,2.653,2.674,2.668,2.741,2.867,,100.0,104.5,109.8,116.4,126.2,132.3,133.3,140.2,151.6,162.6,173.7,180.6,186.3,188.9,189.3,188.0,191.2,197.5,199.1,198.6
Médiouna,Maison sur lot économique,GT,,2.112,2.203,2.289,2.424,2.481,2.505,2.595,2.756,3.034,3.201,3.341,3.342,3.424,3.447,3.404,3.44,3.469,3.555,3.605,3.588,3.662,3.735,,100.0,104.3,108.3,114.8,117.4,118.6,122.9,130.5,143.6,151.6,158.2,158.2,162.1,163.2,161.1,162.8,164.2,168.3,170.7,169.9
Benslimane,Villa,PT,,2.864,3.027,3.232,3.451,3.539,3.607,3.727,3.97,4.236,4.428,4.508,4.698,4.636,4.711,4.694,4.734,4.799,4.835,4.935,4.905,4.978,5.141,,100.0,105.7,112.8,120.5,123.6,125.9,130.1,138.6,147.9,154.6,157.4,164.0,161.8,164.5,163.9,165.3,167.5,168.8,172.3,171.2
Benslimane,Villa,MT,,3.577,3.584,3.729,3.96,4.26,4.488,4.779,5.214,5.625,5.929,6.294,6.62,6.858,7.015,7.003,7.003,7.11,7.21,7.347,7.386,7.489,7.704,,100.0,100.2,104.2,110.7,119.1,125.5,133.6,145.8,157.2,165.7,175.9,185.1,191.7,196.1,195.8,195.8,198.7,201.5,205.4,206.5
Benslimane,Villa,GT,,5.058,5.423,5.764,6.239,6.603,7.112,7.731,8.451,9.111,9.448,9.895,10.224,10.238,10.441,10.365,10.419,10.521,10.586,10.776,10.781,10.918,11.129,,100.0,107.2,114.0,123.4,130.6,140.6,152.9,167.1,180.1,186.8,195.7,202.2,202.4,206.4,204.9,206.0,208.0,209.3,213.1,213.2
Benslimane,Appartement standing,PT,,1.944,2.017,2.061,2.136,2.223,2.347,2.435,2.555,2.719,2.785,2.833,2.811,2.706,2.755,2.756,2.83,2.876,2.877,2.891,2.838,2.896,3.045,,100.0,103.7,106.0,109.8,114.3,120.7,125.3,131.4,139.8,143.3,145.7,144.6,139.2,141.7,141.7,145.5,147.9,148.0,148.7,146.0
